Diamond Ruff,R,82 min,Action,2/4/15,Alec Asten,Joseph Young Jr.,"Felicia Pearson, Fredro Starr, Michael Colyar, Michael Barra",http://ia.media-imdb.com/images/M/MV5BMTUxNjA1NjQ1M15BMl5BanBnXkFtZTgwMTIzNDgxNDE@._V1_SX300.jpg,"Orphan, con artist, crime boss, millionaire, Diamond Ruff has seen it all. Seemingly in control, his next big job has deadly consequences."
Home Sweet Hell,R,98 min,"Comedy, Drama",2/3/15,Anthony Burns,"Carlo Allen, Ted Elrick, Tom Lavagnino","Katherine Heigl, Patrick Wilson, Madison Wolfe, Aiden Flowers",http://ia.media-imdb.com/images/M/MV5BODkxMDIyODMyN15BMl5BanBnXkFtZTgwMDc5MjkxNDE@._V1_SX300.jpg,"Don Champagne seems to have it all but when his wife, Mona, learns of Don's affair with a pretty new salesgirl, Mona will stop at nothing to maintain their storybook life."
Enter Nowhere,R,90 min,"Mystery, Thriller",2/2/15,Jack Heller,"Shawn Christensen, Jason Dolan","Katherine Waterston, Scott Eastwood, Sara Paxton, Shaun Sipos",http://ia.media-imdb.com/images/M/MV5BMjI2MDMxMjI5M15BMl5BanBnXkFtZTcwNzc4ODg4OA@@._V1_SX300.jpg,Three strangers arrive one by one at a mysterious cabin in the middle of nowhere only to learn they've been brought together for a reason.
Extremely Used Cars: There Is No Hope,R,92 min,"Comedy, Crime, Drama",1/30/15,Craig Richards,Mark Donnell,"Mark Donnell, Ian Reed Kesler, Aaron Kissinger, Kim Woods",http://ia.media-imdb.com/images/M/MV5BMTQ4Nzc1OTQ3OF5BMl5BanBnXkFtZTcwNzQwMzA3NQ@@._V1_SX300.jpg,"Chip Douglas is a washed-out alcoholic car salesman at a used car lot. With the endless availability of information over the Internet, customers can now get any information about any car ..."
The Loft,R,108 min,"Mystery, Romance, Thriller",1/30/15,Erik Van Looy,"Bart De Pauw (based upon the film written by), Wesley Strick (screenplay)","Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet",http://ia.media-imdb.com/images/M/MV5BMjAyNTM4ODM5NV5BMl5BanBnXkFtZTgwNTA4NDE3MzE@._V1_SX300.jpg,"Five married guys conspire to secretly share a penthouse loft in the city--a place where they can carry out hidden affairs and indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved."
Fear Clinic,R,95 min,Horror,1/30/15,Robert Hall,"Aaron Drane, Robert Hall","Robert Englund, Fiona Dourif, Felisha Terrell, Cleopatra Coleman",http://ia.media-imdb.com/images/M/MV5BMTQ2NjA5MTA3NF5BMl5BanBnXkFtZTgwNDk1MDExMzE@._V1_SX300.jpg,A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations.
Project Almanac,PG-13,106 min,"Sci-Fi, Thriller",1/30/15,Dean Israelite,"Jason Pagan, Andrew Deutschman","Jonny Weston, Sofia Black-D'Elia, Sam Lerner, Allen Evangelista",http://ia.media-imdb.com/images/M/MV5BMTUxMjQ2NjI4OV5BMl5BanBnXkFtZTgwODc2NjUwNDE@._V1_SX300.jpg,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control."
Black or White,PG-13,121 min,Drama,1/30/15,Mike Binder,Mike Binder,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr",http://ia.media-imdb.com/images/M/MV5BMTYyMzE2NTE5MV5BMl5BanBnXkFtZTgwNDI3ODI2MzE@._V1_SX300.jpg,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life."
Black or White,PG-13,121 min,Drama,1/30/15,Mike Binder,Mike Binder,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr",http://ia.media-imdb.com/images/M/MV5BMTYyMzE2NTE5MV5BMl5BanBnXkFtZTgwNDI3ODI2MzE@._V1_SX300.jpg,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life."
A Most Violent Year,R,125 min,"Action, Crime, Drama",1/30/15,J.C. Chandor,J.C. Chandor,"Oscar Isaac, Elyes Gabel, Jessica Chastain, Lorna Pruce",http://ia.media-imdb.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_SX300.jpg,"In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history."
Suburban Gothic,R,90 min,"Comedy, Horror, Romance",1/30/15,Richard Bates Jr.,"Richard Bates Jr., Mark Bruner","Matthew Gray Gubler, Kat Dennings, Ray Wise, Barbara Niven",http://ia.media-imdb.com/images/M/MV5BMTk5NzYyNDYwOV5BMl5BanBnXkFtZTgwNzk5NDQ0NTE@._V1_SX300.jpg,"Raymond has a prestigious MBA, but he can't find work. He can channel the paranormal, but chatting with a cute girl mystifies him. Kicked out of his big city apartment, Raymond returns home..."
The Crypt,R,84 min,"Crime, Horror, Mystery",1/29/15,Craig McMahon,Craig McMahon (creator),"Sarah Oh, Mike Ranallo, Abra May, Cristen Irene",http://ia.media-imdb.com/images/M/MV5BMTg3NjE0MDQ3NF5BMl5BanBnXkFtZTcwMzUzNTc2Mg@@._V1_SX300.jpg,"Six young criminals break into hidden catacombs and attempt to steal jewels, but some inhabitants are guarding the precious belongings. After being trapped in this dark maze of crypts, the group tries to escape alive."
Red Army,PG,84 min,"Documentary, Biography, History",1/29/15,Gabe Polsky,Gabe Polsky (story),"Scotty Bowman, Mark Deakins, Viacheslav Fetisov, Anatoli Karpov",http://ia.media-imdb.com/images/M/MV5BMjIxMDYwMTg3M15BMl5BanBnXkFtZTgwMDQ1NzQ0MzE@._V1_SX300.jpg,The story of the Soviet Union's famed Red Army hockey team through the eyes of its players.
Low Down,R,114 min,"Biography, Drama, Music",1/27/15,Jeff Preiss,"Amy Albany (memoir), Topper Lilien (screenplay), Amy Albany (screenplay), Topper Lilien, Amy Albany (memoir), Amy Albany","John Hawkes, Elle Fanning, Glenn Close, Peter Dinklage",http://ia.media-imdb.com/images/M/MV5BMTgyMzgwNjk1MV5BMl5BanBnXkFtZTgwNDcwODI4MjE@._V1_SX300.jpg,"A look at the life of pianist Joe Albany from the perspective of his young daughter, as she watches him contend with his drug addiction during the 1960s and '70s jazz scene."
Afflicted,R,85 min,"Horror, Mystery, Thriller",1/27/15,"Derek Lee, Clif Prowse","Derek Lee (screenplay), Clif Prowse (screenplay)","Derek Lee, Clif Prowse, Michael Gill, Baya Rehaz",http://ia.media-imdb.com/images/M/MV5BMjEzOTczNzA0NF5BMl5BanBnXkFtZTgwMTgwNTYyMTE@._V1_SX300.jpg,"Two best friends see their trip of a lifetime take a dark turn when one of them is struck by a mysterious affliction. Now, in a foreign land, they race to uncover the source before it consumes him completely."
Ratter,R,80 min,"Drama, Thriller",1/24/15,Branden Kramer,Branden Kramer,"Ashley Benson, Matt McGorry, Kaili Vernoff, Rebecca Naomi Jones",http://ia.media-imdb.com/images/M/MV5BMjE4ODYyMTE1M15BMl5BanBnXkFtZTgwMzczNzcyNDE@._V1_SX300.jpg,"Emma, a graduate student living alone in NYC, is being watched by a stalker who hacks into the technology that surrounds her - laptop, cell phone, and other web connected devices. This ..."
The Humbling,R,112 min,"Comedy, Drama",1/23/15,Barry Levinson,"Buck Henry (screenplay), Michal Zebede (screenplay), Philip Roth (novel)","Al Pacino, Greta Gerwig, Nina Arianda, Dylan Baker",http://ia.media-imdb.com/images/M/MV5BMTc1NjI0ODE5MV5BMl5BanBnXkFtZTgwOTMyMzEwMzE@._V1_SX300.jpg,A stage actor who is slowly losing his mind engages in a relationship with a sexually confused younger woman.
Everly,R,92 min,"Action, Thriller",1/23/15,Joe Lynch,"Yale Hannon (screenplay), Yale Hannon (story), Joe Lynch (story)","Salma Hayek, Hiroyuki Watanabe, Laura Cepeda, Togo Igawa",http://ia.media-imdb.com/images/M/MV5BMjEyNTU4NTE5NV5BMl5BanBnXkFtZTgwNzY4NzIxNDE@._V1_SX300.jpg,"An action/thriller centered on a woman who faces down hitmen sent by her ex, a mob boss, while holed up in her apartment."
Black Sea,R,114 min,"Adventure, Thriller",1/23/15,Kevin Macdonald,Dennis Kelly,"Jude Law, Karl Davies, Llewella Gideon, Jodie Whittaker","http://ia.media-imdb.com/images/M/MV5BMjMyNzI1ODA3OF5BMl5BanBnXkFtZTgwMTI5OTczMzE@._V1._CR54,54,1274,1940_SX89_AL_.jpg_V1_SX300.jpg","In order to make good with his former employers, a submarine captain takes a job with a shadowy backer to search the depths of the Black Sea for a submarine rumored to be loaded with gold."
Americons,R,88 min,"Action, Biography, Crime",1/23/15,Theo Avgerinos,"Beau Martin Williams (writer,  co-creator), Matt Funke (creator)","Beau Martin Williams, Matt Funke, Trai Byers, Michael Masini",http://ia.media-imdb.com/images/M/MV5BMjA3Nzc5ODEwNF5BMl5BanBnXkFtZTgwNTY0NDA5MzE@._V1_SX300.jpg,"Raving through realty on the eve of the economic collapse. A high-velocity journey of an unsuspecting mortgage broker swallowed up in the sex, greed and over indulgence of the mid 2000's Real Estate boom."
Against the Sun,PG,100 min,Adventure,1/23/15,Brian Falk,"Brian Falk, Mark David Keegan","Garret Dillahunt, Tom Felton, Jake Abel, Nadia Parra",http://ia.media-imdb.com/images/M/MV5BOTk5MjU0NTg3Nl5BMl5BanBnXkFtZTgwNTI3NTUzMzE@._V1_SX300.jpg,"A WWII pilot, bombardier, and radioman find themselves adrift on a lifeboat without food or water after being forced to ditch their plane during a scouting mission."
Mortdecai,R,107 min,"Action, Comedy, Mystery",1/23/15,David Koepp,"Eric Aronson (screenplay), Kyril Bonfiglioli (novel)","Johnny Depp, Gwyneth Paltrow, Paul Bettany, Ewan McGregor",http://ia.media-imdb.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_SX300.jpg,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost Nazi gold."
The Boy Next Door,R,91 min,"Mystery, Thriller",1/23/15,Rob Cohen,Barbara Curry,"Jennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett",http://ia.media-imdb.com/images/M/MV5BMTgxNTEyMTYzOV5BMl5BanBnXkFtZTgwNzQ4OTg5MjE@._V1_SX300.jpg,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn."
Cake,R,102 min,Drama,1/23/15,Daniel Barnz,Patrick Tobin (screenplay),"Jennifer Aniston, Adriana Barraza, Anna Kendrick, Sam Worthington",http://ia.media-imdb.com/images/M/MV5BMTc4NDYzNTcyM15BMl5BanBnXkFtZTgwNjQ5NzQ0MzE@._V1_SX300.jpg,"Claire becomes fascinated by the suicide of a woman in her chronic pain support group while grappling with her own, very raw personal tragedy."
The Hunting Ground,PG-13,103 min,Documentary,1/23/15,Kirby Dick,Kirby Dick,"Kirby Dick, Amy Ziering, Amy Herdy, Annie Clark",http://ia.media-imdb.com/images/M/MV5BNjc4Mjk3ODgxMl5BMl5BanBnXkFtZTgwMjc3OTQ1NDE@._V1_SX300.jpg,"An exposé of rape crimes on U.S. college campuses, their institutional cover-ups, and the devastating toll they take on students and their families."
Strange Magic,PG,99 min,"Animation, Family, Fantasy",1/23/15,Gary Rydstrom,"Irene Mecchi (screenplay), Gary Rydstrom (screenplay), George Lucas (story), David Berenbaum (screenplay)","Alan Cumming, Evan Rachel Wood, Elijah Kelley, Meredith Anne Bull",http://ia.media-imdb.com/images/M/MV5BMjA0NjU3MTU5OF5BMl5BanBnXkFtZTgwMTYyMDQ3MzE@._V1_SX300.jpg,"Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion."
Song One,PG-13,86 min,"Drama, Music",1/22/15,Kate Barker-Froyland,Kate Barker-Froyland,"Anne Hathaway, Mary Steenburgen, Sarah Steele, Ben Rosenfield",http://ia.media-imdb.com/images/M/MV5BMjM4NDM5NDI1OV5BMl5BanBnXkFtZTgwMDQ4NjE0MzE@._V1_SX300.jpg,A young woman strikes up a relationship with her ailing brother's favorite musician.
We'll Never Have Paris,R,92 min,"Comedy, Romance",1/22/15,"Simon Helberg, Jocelyn Towne",Simon Helberg,"Simon Helberg, Melanie Lynskey, Zachary Quinto, Judith Light",http://ia.media-imdb.com/images/M/MV5BMjMwOTMzNjAyNF5BMl5BanBnXkFtZTgwNjc1ODU2MzE@._V1_SX300.jpg,"A man screws up on a transcontinental level in a noble effort to win back ""the one."""
Veronika Decides to Die,R,103 min,"Drama, Romance",1/20/15,Emily Young,"Paulo Coelho (book), Larry Gross, Roberta Hanley (screenplay)","Sarah Michelle Gellar, Jonathan Tucker, Erika Christensen, Florencia Lozano",http://ia.media-imdb.com/images/M/MV5BMTQzNTk4NTUwM15BMl5BanBnXkFtZTgwODE0NTA4MzE@._V1_SX300.jpg,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live."
Gnome Alone,R,94 min,Horror,1/20/15,"Timothy Woodward Jr., John Michael Elfers","Lauren De Normandie (re-written by), John Michael Elfers (additional scenes), Glenn Ennis","Verne Troyer, Kerry Knuppe, Bill Oberst Jr., Marlon Young",http://ia.media-imdb.com/images/M/MV5BMTY0OTg4MTAzMV5BMl5BanBnXkFtZTgwNjcwMjc0MzE@._V1_SX300.jpg,"When Zoe inherits the magical protection of a bewitched Gnome, she quickly realizes that he isn't your garden variety gnome, when he begins eliminating her enemies in extravagant displays of revenge."
Tyler Perry's Madea's Tough Love,PG,64 min,Comedy,1/20/15,Frank Marino,"Ben Chambers (story), Matt Fleckenstein (screenplay), Tyler Perry (based on the characters created by), Barbara Wall (story)","Tyler Perry, Cassi Davis, Rolonda Watts, Avery Kidd Waddell",http://ia.media-imdb.com/images/M/MV5BMTk2MjY4MDA1MF5BMl5BanBnXkFtZTgwOTc1Njk5MzE@._V1_SX300.jpg,"After a hilarious run-in with the law, Madea is sentenced to community service. Determined to do good for the 'hood, Madea enlists Aunt Bam and Uncle Joe to try and save the Moms Mabley ..."
The Greening of Whitney Brown,PG,83 min,Adventure,1/18/15,Peter Skillman Odiorne,Gail Gilchriest,"Sammi Hanratty, Brooke Shields, Aidan Quinn, Kris Kristofferson",http://ia.media-imdb.com/images/M/MV5BOTMxNTY1NTYzOF5BMl5BanBnXkFtZTcwOTIxNTY5Ng@@._V1_SX300.jpg,"Whitney, a spoiled pre-teen from Philadelphia, is forced to move to the country when her parents feel the squeeze of economic hard times. A fish out of water, far from her comfort zone, she..."
The Wedding Ringer,R,101 min,Comedy,1/16/15,Jeremy Garelick,"Jeremy Garelick, Jay Lavender","Kevin Hart, Josh Gad, Affion Crockett, Kaley Cuoco",http://ia.media-imdb.com/images/M/MV5BMTk3MjQyNTUxNl5BMl5BanBnXkFtZTgwNjM3Mjk1MzE@._V1_SX300.jpg,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need."
Foxcatcher,R,134 min,"Biography, Drama, Sport",1/16/15,Bennett Miller,"E. Max Frye, Dan Futterman","Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",http://ia.media-imdb.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_SX300.jpg,"Mark and Dave Schultz, U.S. Olympic Wrestling champions, join Team Foxcatcher led by multimillionaire John E. du Pont as they train for the 1988 games in Seoul - but Mark and John's emotional self-destruction threatens to consume them both."
American Sniper,R,133 min,"Action, Biography, Drama",1/16/15,Clint Eastwood,"Jason Hall, Chris Kyle (book), Scott McEwen (book), Jim DeFelice (book)","Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed",http://ia.media-imdb.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_SX300.jpg,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he can't leave behind."
Blackhat,R,133 min,"Action, Crime, Drama",1/16/15,Michael Mann,Morgan Davis Foehl,"Chris Hemsworth, Leehom Wang, Wei Tang, Viola Davis",http://ia.media-imdb.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_SX300.jpg,A furloughed convict and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta.
Blackhat,R,133 min,"Action, Crime, Drama",1/16/15,Michael Mann,Morgan Davis Foehl,"Chris Hemsworth, Leehom Wang, Wei Tang, Viola Davis",http://ia.media-imdb.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_SX300.jpg,A furloughed convict and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta.
Vice,R,96 min,"Action, Adventure, Sci-Fi",1/16/15,Brian A Miller,"Andre Fabrizio, Jeremy Passmore","Ambyr Childers, Thomas Jane, Bryan Greenberg, Bruce Willis",http://ia.media-imdb.com/images/M/MV5BMjE4OTg3Mjg5OV5BMl5BanBnXkFtZTgwMzYxMTg0MzE@._V1_SX300.jpg,"Bruce Willis stars in this Sci-Fi thriller about ultimate resort: VICE, where customers can play out their wildest fantasies with artificial inhabitants who look like humans."
Tanner Hall,R,96 min,Drama,1/15/15,"Francesca Gregorini, Tatiana von Furstenberg","Tatiana von Furstenberg, Francesca Gregorini","Rooney Mara, Georgia King, Brie Larson, Amy Ferguson",http://ia.media-imdb.com/images/M/MV5BNDY5OTYwNDMzNF5BMl5BanBnXkFtZTcwODU2MTQyNg@@._V1_SX300.jpg,"Tanner Hall is a vivid peek into the private world of an all-girls boarding school. In a cozy, but run down New England, the knot of adolescent complexity is unraveled through the coming of age stories of four teen-age girls."
Wild Card,R,92 min,"Action, Crime, Drama",1/14/15,Simon West,"William Goldman (screenplay), William Goldman (novel)","Jason Statham, Michael Angarano, Dominik García-Lorido, Hope Davis",http://ia.media-imdb.com/images/M/MV5BMjAyNjkyOTgzNF5BMl5BanBnXkFtZTgwMTk0MDc2MzE@._V1_SX300.jpg,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing."
Red Wing,PG-13,108 min,"Drama, Romance",1/14/15,Will Wallace,"Kathleen Orillion (screenplay), George Sand (based on The Country Waif (François le Champi) by)","Glen Powell, Bill Paxton, Luke Perry, Joelle Carter",http://ia.media-imdb.com/images/M/MV5BMjMzMDQ3ODcwMF5BMl5BanBnXkFtZTcwNzUzOTM2OQ@@._V1_SX300.jpg,"A socially thought-provoking and stirring love story based on the French novella, 'François Le Champi' by George Sand."
Match,R,92 min,"Comedy, Drama",1/14/15,"Stephen Belber, Fanny Sidney","Stephen Belber, Fanny Sidney","Yanis Macheboeuf, Patrick Stewart, Ariane Blaise, Carla Gugino",http://ia.media-imdb.com/images/M/MV5BOTA5NzAxNzMxNV5BMl5BanBnXkFtZTgwNzY2NDE3MzE@._V1_SX300.jpg,"As a Juilliard professor is interviewed by a woman and her husband for her dissertation on the history of dance in 1960's New York, it becomes increasingly clear that there are ulterior motives to the couple's visit."
